country_origin,hs_code,hs_description,period_value,ytd_value,share_of_total,period_value_teu,ytd_value_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,share_of_total_shipment,period_value_container,ytd_value_container,share_of_total_container,period_value_vrac,ytd_value_vrac,share_of_total_vrac
TRINIDAD AND TOBAGO,2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",25000.0,25000.0,0.0006109958124755802,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TRINIDAD AND TOBAGO,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",373144.81,373144.81,0.00911959665427984,51.0,51.0,0.05025818912846387,10,10,0.023029800561927133,26,26,0.044249293713196504,0,0,0.0
TRINIDAD AND TOBAGO,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",131395.0,131395.0,0.0032112717912091545,18.0,18.0,0.017738184398281367,2,2,0.004605960112385427,9,9,0.015317063208414174,0,0,0.0
TRINIDAD AND TOBAGO,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",9098.0,9098.0,0.00022235359607611314,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
TRINIDAD AND TOBAGO,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",1129968.0,1129968.0,0.027616228649256256,166.0,166.0,0.16358547833970594,10,10,0.023029800561927133,70,70,0.11913271384322136,0,0,0.0
TRINIDAD AND TOBAGO,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",3600.0,3600.0,8.798339699648355e-05,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TRINIDAD AND TOBAGO,9999,Commodities not specified according to kind,125503.0,125503.0,0.0030672722981249095,12.0,12.0,0.01182545626552091,2,2,0.004605960112385427,6,6,0.010211375472276116,0,0,0.0
TUNISIA,0406,Cheese and curd,9162.3,9162.3,0.0002239250773058003,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",108951.18,108951.18,0.0026627485897709273,8.0,8.0,0.007883637510347274,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
TURKEY,1005,Maize (corn),1608915.0,1608915.0,0.03932161310516592,67.0,67.0,0.06602546414915843,13,13,0.029938740730505273,67,67,0.11402702610708329,0,0,0.0
TURKEY,1108,Starches; inulin,2266700.0,2266700.0,0.055397768325535904,107.0,107.0,0.10544365170089479,33,33,0.07599834185435954,107,107,0.18210286258892405,0,0,0.0
TURKEY,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",45902.48,45902.48,0.001121848922489763,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
TURKEY,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",28460.0,28460.0,0.0006955576329222005,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,1704,"Sugar confectionery (including white chocolate), not containing cocoa",153556.99000000002,153556.99000000002,0.003752907114654182,20.0,20.0,0.019709093775868186,9,9,0.02072682050573442,9,9,0.015317063208414174,0,0,0.0
TURKEY,1806,Chocolate and other food preparations containing cocoa,29100.0,29100.0,0.0007111991257215753,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
TURKEY,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",583179.0,583179.0,0.014252797076947855,24.0,24.0,0.02365091253104182,5,5,0.011514900280963566,22,22,0.03744171006501242,0,0,0.0
TURKEY,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",136383.06,136383.06,0.003333179142104232,34.0,34.0,0.03350545941897592,5,5,0.011514900280963566,16,16,0.02723033459273631,0,0,0.0
TURKEY,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",19187.02,19187.02,0.0004689275549554083,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",51325.0,51325.0,0.001254374403012366,3.0,3.0,0.0029563640663802277,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
TURKEY,2104,Soups and broths and preparations therefor; homogenised composite food preparations,139258.0,139258.0,0.003403442194148974,11.75,11.75,0.011579092593322559,6,6,0.01381788033715628,6,6,0.010211375472276116,0,0,0.0
TURKEY,2106,Food preparations not elsewhere specified or included,335123.72000000003,335123.72000000003,0.008190367583249555,25.5,25.5,0.025129094564231937,7,7,0.016120860393348993,15,15,0.02552843868069029,0,0,0.0
TURKEY,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",136246.53999999998,136246.53999999998,0.003329842616171465,12.75,12.75,0.012564547282115968,4,4,0.009211920224770853,6,6,0.010211375472276116,0,0,0.0
TURKEY,2309,Preparations of a kind used in animal feeding,50040.0,50040.0,0.0012229692182511214,4.25,4.25,0.00418818242737199,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
TURKEY,2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",449916098.0,449916098.0,10.995874073734111,5.0,5.0,0.0049272734439670465,29,29,0.06678642162958869,5,5,0.008509479560230097,28,28,0.22437695328151294
TURKEY,2804,"Hydrogen, rare gases and other non-metals",3779.0,3779.0,9.23581270138087e-05,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,2915,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",88400.0,88400.0,0.0021604811929136518,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
TURKEY,3101,"Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",290000.0,290000.0,0.007087551424716731,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
TURKEY,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",136560.0,136560.0,0.0033375035260666095,8.0,8.0,0.007883637510347274,8,8,0.018423840449541706,8,8,0.013615167296368155,0,0,0.0
TURKEY,3305,Hair preparations; for use on the hair,50911.84,50911.84,0.0012442768418170697,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
TURKEY,3307,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or ",94381.13,94381.13,0.0023066590082685343,9.0,9.0,0.008869092199140683,5,5,0.011514900280963566,5,5,0.008509479560230097,0,0,0.0
TURKEY,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",385155.94999999995,385155.94999999995,0.009413146904002155,19.0,19.0,0.018723639087074775,9,9,0.02072682050573442,17,17,0.028932230504782327,0,0,0.0
TURKEY,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",99443.7,99443.7,0.0024303873710831143,8.0,8.0,0.007883637510347274,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
TURKEY,3507,Enzymes; prepared enzymes not elsewhere specified or included,16691.0,16691.0,0.00040792524424119634,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",88400.0,88400.0,0.0021604811929136518,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
TURKEY,3903,"Polymers of styrene, in primary forms",159840.0,159840.0,0.003906462826643869,8.0,8.0,0.007883637510347274,8,8,0.018423840449541706,8,8,0.013615167296368155,0,0,0.0
TURKEY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",6383.5,6383.5,0.00015601167075751464,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",235530.0,235530.0,0.005756313748494936,46.0,46.0,0.04533091568449683,4,4,0.009211920224770853,17,17,0.028932230504782327,0,0,0.0
TURKEY,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",4649.89,4649.89,0.00011364253273888304,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",14190.06,14190.06,0.00034680268955108925,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
TURKEY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",18880.0,18880.0,0.00046142403758155814,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
TURKEY,6305,"Sacks and bags, of a kind used for the packing of goods",1140.0,1140.0,2.7861409048886458e-05,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
TURKEY,6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",26660.0,26660.0,0.0006515659344239587,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,6811,"Asbestos-cement, of cellulose fibre-cement or the like",109150.0,109150.0,0.002667607717268383,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
TURKEY,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",101149.99,101149.99,0.0024720888128778725,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
TURKEY,6914,Ceramic articles; n.e.c. in chapter 69,11510.0,11510.0,0.0002813024720637571,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",16380.0,16380.0,0.0004003244563340001,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,7020,Glass; articles n.e.c. in chapter 70,46654.64,46654.64,0.0011402315869022282,6.0,6.0,0.005912728132760455,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
TURKEY,7210,"Iron or non-alloy steel; flat-rolled products, width 600mm or more, clad, plated or coated",54700.0,54700.0,0.0013368588376965695,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
TURKEY,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",11029990.03,11029990.03,0.26957110879909596,30.0,30.0,0.02956364066380228,10,10,0.023029800561927133,23,23,0.039143605977058446,6,6,0.048080775703181346
TURKEY,7216,"Iron or non-alloy steel, angles, shapes and sections",275080.0,275080.0,0.006722909123831304,10.0,10.0,0.009854546887934093,1,1,0.0023029800561927133,10,10,0.017018959120460194,0,0,0.0
TURKEY,7220,Stainless steel; flat-rolled products of width less than 600mm,207379.98,207379.98,0.005068331974850783,7.0,7.0,0.006898182821553865,3,3,0.00690894016857814,7,7,0.011913271384322134,1,1,0.008013462617196892
TURKEY,7225,"Alloy steel flat-rolled products, of a width 600mm or more",135670.0,135670.0,0.0033157520751424785,5.0,5.0,0.0049272734439670465,1,1,0.0023029800561927133,5,5,0.008509479560230097,0,0,0.0
TURKEY,7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",1413313.0,1413313.0,0.034541132988691985,15.0,15.0,0.01478182033190114,3,3,0.00690894016857814,15,15,0.02552843868069029,1,1,0.008013462617196892
TURKEY,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",192149.02000000002,192149.02000000002,0.004696089863651461,7.0,7.0,0.006898182821553865,1,1,0.0023029800561927133,7,7,0.011913271384322134,0,0,0.0
TURKEY,7314,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel",24300.0,24300.0,0.0005938879297262639,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
TURKEY,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",7166.0,7166.0,0.00017513583968800032,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,7326,"Iron or steel; articles, n.e.c. in chapter 73",55590.0,55590.0,0.0013586102886207002,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
TURKEY,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",1940.0,1940.0,4.741327504810502e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
TURKEY,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",1570.0,1570.0,3.8370537023466434e-05,0.0,0.0,0.0,5,5,0.011514900280963566,0,0,0.0,5,5,0.040067313085984456
TURKEY,8455,Metal-rolling mills and rolls therefor,97150.0,97150.0,0.0023743297272801047,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
TURKEY,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",21000.0,21000.0,0.0005132364824794874,5.0,5.0,0.0049272734439670465,2,2,0.004605960112385427,3,3,0.005105687736138058,0,0,0.0
TURKEY,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",326937.88,326937.88,0.00799030702478575,64.0,64.0,0.06306910008277819,5,5,0.011514900280963566,32,32,0.05446066918547262,0,0,0.0
TURKEY,9999,Commodities not specified according to kind,196776.08000000002,196776.08,0.004809174435014391,26.0,26.0,0.02562182190862864,14,14,0.032241720786697986,13,13,0.022124646856598252,4,4,0.032053850468787566
TURKS AND CAICOS,9999,Commodities not specified according to kind,5115.0,5115.0,0.0001250097432325037,0.0,0.0,0.0,3,3,0.00690894016857814,0,0,0.0,3,3,0.024040387851590673
UKRAINE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",728329.45,728329.45,0.0178002497621057,58.0,58.0,0.057156371950017736,17,17,0.039150660955276126,27,27,0.04595118962524252,0,0,0.0
UNITED ARAB EMIRATES,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,16695.0,16695.0,0.0004080230035711925,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",503880.5,503880.5,0.012314755019524063,37.0,37.0,0.03646182348535614,5,5,0.011514900280963566,20,20,0.03403791824092039,0,0,0.0
UNITED ARAB EMIRATES,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",25544.0,25544.0,0.0006242910813550488,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,3006,Pharmaceutical goods,100452.49,100452.49,0.002455042029709804,28.0,28.0,0.02759273128621546,8,8,0.018423840449541706,14,14,0.02382654276864427,0,0,0.0
UNITED ARAB EMIRATES,3303,Perfumes and toilet waters,10481.8,10481.8,0.00025617343628826143,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",247726.31,247726.31,0.006054389522001098,11.0,11.0,0.010840001576727503,2,2,0.004605960112385427,11,11,0.01872085503250621,0,0,0.0
UNITED ARAB EMIRATES,4011,"New pneumatic tyres, of rubber",20700.0,20700.0,0.0005059045327297804,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",5123.0,5123.0,0.0001252052618924959,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,6309,Textiles; worn clothing and other worn articles,1202436.0,1202436.0,0.02938733443079547,102.0,102.0,0.10051637825692775,43,43,0.09902814241628667,43,43,0.07318152421797883,0,0,0.0
UNITED ARAB EMIRATES,7220,Stainless steel; flat-rolled products of width less than 600mm,25292.0,25292.0,0.000618132243565295,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,7225,"Alloy steel flat-rolled products, of a width 600mm or more",54774.0,54774.0,0.0013386673853014973,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
UNITED ARAB EMIRATES,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",132816.52000000002,132816.52000000002,0.0032460135019031664,43.25,43.25,0.04262091529031495,22,22,0.05066556123623969,26,26,0.044249293713196504,0,0,0.0
UNITED ARAB EMIRATES,8704,Vehicles; for the transport of goods,13642.0,13642.0,0.0003334081949516746,7.0,7.0,0.006898182821553865,3,3,0.00690894016857814,4,4,0.0068075836481840775,0,0,0.0
UNITED ARAB EMIRATES,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",9076.03,9076.03,0.00022181665295610962,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
UNITED ARAB EMIRATES,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",4366.0,4366.0,0.00010670430869073533,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED ARAB EMIRATES,9999,Commodities not specified according to kind,7031.0,7031.0,0.00017183646230063218,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",75790.0,75790.0,0.001852294905100969,6.0,6.0,0.005912728132760455,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
UNITED KINGDOM,1006,Rice,27097.2,27097.2,0.0006622510291925316,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,2106,Food preparations not elsewhere specified or included,26040.0,26040.0,0.0006364132382745643,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",31218.379999999997,31218.379999999997,0.000762971978090856,3.0,3.0,0.0029563640663802277,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
UNITED KINGDOM,2940,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or ",11304.0,11304.0,0.0002762678665689583,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,3302,"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferou",22846.4,22846.4,0.0005583621892056839,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",38389.0,38389.0,0.0009382207298050019,4.0,4.0,0.003941818755173637,3,3,0.00690894016857814,4,4,0.0068075836481840775,0,0,0.0
UNITED KINGDOM,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",54439.0,54439.0,0.0013304800414143244,7.0,7.0,0.006898182821553865,5,5,0.011514900280963566,5,5,0.008509479560230097,0,0,0.0
UNITED KINGDOM,4911,"Printed matter, n.e.c., including printed pictures and photographs",96057.98,96057.98,0.002347640941394521,14.0,14.0,0.01379636564310773,3,3,0.00690894016857814,14,14,0.02382654276864427,0,0,0.0
UNITED KINGDOM,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",16545.0,16545.0,0.00040435702869633897,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,2754.0,2754.0,6.730729870230991e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",21090.0,21090.0,0.0005154360674043994,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
UNITED KINGDOM,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",30720.0,30720.0,0.000750791654369993,10.25,10.25,0.010100910560132445,2,2,0.004605960112385427,5,5,0.008509479560230097,0,0,0.0
UNITED KINGDOM,9999,Commodities not specified according to kind,114634.75,114634.75,0.0028016540885674006,27.0,27.0,0.026607276597422052,5,5,0.011514900280963566,15,15,0.02552843868069029,0,0,0.0
URUGUAY,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",29270.0,29270.0,0.0007153538972464093,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
URUGUAY,3303,Perfumes and toilet waters,12588.82,12588.82,0.0003076686521603533,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
URUGUAY,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",42360.0,42360.0,0.0010352713046586231,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
URUGUAY,9999,Commodities not specified according to kind,42489.57,42489.57,0.0010384379737555214,5.25,5.25,0.0051736371161653985,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
US VIRGIN ISLANDS,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6035530.0,6035530.0,0.14750734224282955,0.0,0.0,0.0,2,2,0.004605960112385427,0,0,0.0,2,2,0.016026925234393783
US VIRGIN ISLANDS,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",519881326.0,519881326.0,12.705812526810078,0.0,0.0,0.0,181,181,0.4168393901708811,0,0,0.0,181,181,1.4504367337126371
US VIRGIN ISLANDS,2711,Petroleum gases and other gaseous hydrocarbons,438680.0,438680.0,0.0107212657206715,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
US VIRGIN ISLANDS,7326,"Iron or steel; articles, n.e.c. in chapter 73",22679.8,22679.8,0.0005542905131113465,20.0,20.0,0.019709093775868186,1,1,0.0023029800561927133,10,10,0.017018959120460194,0,0,0.0
USA,0202,Meat of bovine animals; frozen,15558.21,15558.21,0.00038024004638462786,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,0203,"Meat of swine; fresh, chilled or frozen",543205.14,543205.14,0.013275842634208451,44.5,44.5,0.043852733651306715,14,14,0.032241720786697986,22,22,0.03744171006501242,0,0,0.0
USA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",55873014.779999994,55873014.779999994,1.3655271224386478,4215.25,4215.25,4.153937876936419,1168,1168,2.6898807056330893,2069,2069,3.521222642023214,1,1,0.008013462617196892
USA,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",167243.56,167243.56,0.004087404592940338,12.0,12.0,0.01182545626552091,5,5,0.011514900280963566,6,6,0.010211375472276116,0,0,0.0
USA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",84696.0,84696.0,0.0020699560533372695,7.0,7.0,0.006898182821553865,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
USA,0306,"Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, drie",7838.08,7838.08,0.00019156136231394383,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
